shipment_id,date,departure_datetime,arrival_datetime,route_id,origin,destination,distance_km,route_complexity,driver_id,driver_experience,driver_rating,vehicle_id,customer_id,warehouse_id,cargo_type,weight_kg,freight_cost_usd,planned_hours,actual_hours,delay_hours,is_delayed,departure_hour,day_of_week,day_name,month,year,is_holiday,is_weekend,weather_score,traffic_index,processing_time_mins,on_time
SHP-010175,2024-02-14,2024-02-14 09:33:00,2024-02-15 04:50:24,R008,Port Elizabeth,Johannesburg,1060,3,DRV-021,10,4.7,TRK-033,CUST-0057,WH001,Textiles,15311.0,1021.49,17.94,19.29,1.35,1,9,2,Wednesday,2,2024,0,0,1.35,1.38,13.3,0
SHP-010176,2024-02-14,2024-02-14 11:11:00,2024-02-14 18:39:33,R002,Johannesburg,Durban,560,2,DRV-113,18,3.2,TRK-017,CUST-0154,WH001,Electronics,8761.2,542.33,7.48,7.48,0.0,0,11,2,Wednesday,2,2024,0,0,1.15,1.068,14.3,1
SHP-010177,2024-02-15,2024-02-15 08:45:00,2024-02-15 18:35:56,R002,Johannesburg,Durban,560,2,DRV-040,13,3.5,TRK-017,CUST-0163,WH003,Textiles,4385.0,577.74,9.85,9.85,0.0,0,8,3,Thursday,2,2024,0,0,1.5,1.407,10.2,1
SHP-010178,2024-02-15,2024-02-15 12:48:00,2024-02-16 07:45:36,R001,Johannesburg,Cape Town,1400,3,DRV-026,3,4.7,TRK-043,CUST-0097,WH002,General Freight,21708.8,1265.05,17.6,18.96,1.36,1,12,3,Thursday,2,2024,0,0,1.15,1.1,15.6,0
SHP-010179,2024-02-15,2024-02-15 11:12:00,2024-02-15 23:08:06,R010,Johannesburg,Bloemfontein,400,1,DRV-067,4,4.7,TRK-021,CUST-0171,WH002,Perishables,19638.1,354.2,5.48,11.93,6.45,1,11,3,Thursday,2,2024,0,0,1.5,1.097,19.6,0
SHP-010180,2024-02-15,2024-02-15 10:06:00,2024-02-16 01:38:06,R005,Johannesburg,Port Elizabeth,1060,3,DRV-009,18,3.8,TRK-007,CUST-0022,WH002,Electronics,4167.8,987.45,15.54,15.54,0.0,0,10,3,Thursday,2,2024,0,0,1.15,1.195,16.1,1
SHP-010181,2024-02-15,2024-02-15 07:01:00,2024-02-16 00:01:14,R009,Bloemfontein,Cape Town,1000,2,DRV-034,8,3.3,TRK-009,CUST-0151,WH003,Hazardous,28000.0,914.47,17.0,17.0,0.0,0,7,3,Thursday,2,2024,0,0,1.15,1.417,13.7,1
SHP-010182,2024-02-15,2024-02-15 17:15:00,2024-02-16 03:54:39,R002,Johannesburg,Durban,560,2,DRV-070,5,3.7,TRK-046,CUST-0039,WH001,Hazardous,6971.7,534.03,9.12,10.66,1.54,1,17,3,Thursday,2,2024,0,0,1.15,1.303,9.4,0
SHP-010183,2024-02-15,2024-02-15 10:03:00,2024-02-16 01:42:07,R008,Port Elizabeth,Johannesburg,1060,3,DRV-058,18,4.7,TRK-051,CUST-0028,WH002,Perishables,3896.0,925.34,15.65,15.65,0.0,0,10,3,Thursday,2,2024,0,0,1.0,1.204,8.5,1
SHP-010184,2024-02-15,2024-02-15 14:51:00,2024-02-15 23:32:16,R004,Durban,Bloemfontein,620,3,DRV-028,15,4.3,TRK-009,CUST-0040,WH002,Hazardous,5448.4,555.52,8.69,8.69,0.0,0,14,3,Thursday,2,2024,0,0,1.15,1.086,12.5,1
SHP-010185,2024-02-15,2024-02-15 20:00:00,2024-02-16 03:02:06,R002,Johannesburg,Durban,560,2,DRV-113,18,3.2,TRK-043,CUST-0045,WH002,FMCG,1741.2,555.08,7.03,7.03,0.0,0,20,3,Thursday,2,2024,0,0,1.15,1.005,6.9,1
SHP-010186,2024-02-15,2024-02-15 11:27:00,2024-02-15 16:14:24,R010,Johannesburg,Bloemfontein,400,1,DRV-076,10,3.5,TRK-038,CUST-0127,WH003,Perishables,1900.5,325.59,4.79,4.79,0.0,0,11,3,Thursday,2,2024,0,0,1.15,0.958,13.3,1
SHP-010187,2024-02-15,2024-02-15 19:20:00,2024-02-16 09:31:38,R009,Bloemfontein,Cape Town,1000,2,DRV-103,12,3.8,TRK-031,CUST-0168,WH001,FMCG,3967.9,921.74,14.18,14.19,0.01,1,19,3,Thursday,2,2024,0,0,1.15,1.182,15.0,0
SHP-010188,2024-02-15,2024-02-15 05:12:00,2024-02-15 18:31:30,R008,Port Elizabeth,Johannesburg,1060,3,DRV-009,18,3.8,TRK-055,CUST-0183,WH002,Hazardous,8157.5,997.3,13.32,13.32,0.0,0,5,3,Thursday,2,2024,0,0,1.0,1.025,13.7,1
SHP-010189,2024-02-15,2024-02-15 10:12:00,2024-02-16 01:23:02,R005,Johannesburg,Port Elizabeth,1060,3,DRV-014,7,4.9,TRK-015,CUST-0200,WH002,Hazardous,28000.0,1076.86,15.18,15.18,0.0,0,10,3,Thursday,2,2024,0,0,1.15,1.168,14.3,1
SHP-010190,2024-02-15,2024-02-15 08:56:00,2024-02-15 19:38:18,R010,Johannesburg,Bloemfontein,400,1,DRV-077,8,4.8,TRK-046,CUST-0153,WH001,Perishables,3610.2,335.22,6.8,10.71,3.9,1,8,3,Thursday,2,2024,0,0,1.15,1.361,20.3,0
SHP-010191,2024-02-16,2024-02-16 01:42:00,2024-02-16 11:41:24,R003,Cape Town,Port Elizabeth,770,2,DRV-005,14,3.1,TRK-021,CUST-0040,WH001,Electronics,4149.9,663.25,9.99,9.99,0.0,0,1,4,Friday,2,2024,0,0,1.35,1.11,8.8,1
SHP-010192,2024-02-16,2024-02-16 12:49:00,2024-02-16 20:29:44,R007,Durban,Johannesburg,560,2,DRV-071,6,4.1,TRK-047,CUST-0189,WH003,FMCG,20379.3,539.19,7.68,7.68,0.0,0,12,4,Friday,2,2024,0,0,1.15,1.097,20.5,1
SHP-010193,2024-02-16,2024-02-16 13:41:00,2024-02-16 19:12:30,R010,Johannesburg,Bloemfontein,400,1,DRV-028,15,4.3,TRK-044,CUST-0020,WH002,General Freight,2801.1,347.85,5.34,5.52,0.18,1,13,4,Friday,2,2024,0,0,1.15,1.069,10.8,0
SHP-010194,2024-02-16,2024-02-16 15:06:00,2024-02-16 21:32:42,R010,Johannesburg,Bloemfontein,400,1,DRV-064,1,4.9,TRK-004,CUST-0121,WH001,Automotive Parts,2751.9,409.73,6.44,6.44,0.0,0,15,4,Friday,2,2024,0,0,1.15,1.289,19.7,1
SHP-010195,2024-02-16,2024-02-16 02:46:00,2024-02-16 17:45:20,R008,Port Elizabeth,Johannesburg,1060,3,DRV-071,6,4.1,TRK-020,CUST-0138,WH001,FMCG,4171.6,981.24,14.99,14.99,0.0,0,2,4,Friday,2,2024,0,0,1.0,1.153,8.7,1
SHP-010196,2024-02-16,2024-02-16 15:07:00,2024-02-17 09:43:36,R005,Johannesburg,Port Elizabeth,1060,3,DRV-129,17,3.3,TRK-050,CUST-0088,WH001,Automotive Parts,13159.6,985.83,16.51,18.61,2.1,1,15,4,Friday,2,2024,0,0,1.15,1.27,13.6,0
SHP-010197,2024-02-16,2024-02-16 13:02:00,2024-02-16 23:39:44,R003,Cape Town,Port Elizabeth,770,2,DRV-096,3,4.0,TRK-059,CUST-0032,WH002,FMCG,15259.9,669.93,10.63,10.63,0.0,0,13,4,Friday,2,2024,0,0,1.0,1.181,9.0,1
SHP-010198,2024-02-16,2024-02-16 09:02:00,2024-02-16 22:36:51,R003,Cape Town,Port Elizabeth,770,2,DRV-055,14,4.2,TRK-021,CUST-0130,WH001,Automotive Parts,3643.1,753.67,13.58,13.58,0.0,0,9,4,Friday,2,2024,0,0,1.0,1.509,10.4,1
SHP-010199,2024-02-16,2024-02-16 09:13:00,2024-02-16 19:22:25,R002,Johannesburg,Durban,560,2,DRV-020,13,3.2,TRK-046,CUST-0158,WH001,Perishables,1791.2,500.98,10.16,10.16,0.0,0,9,4,Friday,2,2024,0,0,1.15,1.451,16.9,1
SHP-010200,2024-02-16,2024-02-16 02:17:00,2024-02-16 19:41:28,R001,Johannesburg,Cape Town,1400,3,DRV-049,19,3.8,TRK-050,CUST-0060,WH003,Automotive Parts,1283.2,1260.64,17.41,17.41,0.0,0,2,4,Friday,2,2024,0,0,1.15,1.088,15.2,1
SHP-010201,2024-02-16,2024-02-16 01:59:00,2024-02-16 17:17:50,R008,Port Elizabeth,Johannesburg,1060,3,DRV-127,11,3.1,TRK-023,CUST-0075,WH002,Electronics,5255.0,1011.43,15.31,15.31,0.0,0,1,4,Friday,2,2024,0,0,1.0,1.178,10.2,1
SHP-010202,2024-02-16,2024-02-16 12:21:00,2024-02-16 22:34:58,R003,Cape Town,Port Elizabeth,770,2,DRV-113,18,3.2,TRK-027,CUST-0098,WH003,Perishables,2027.9,637.56,10.23,10.23,0.0,0,12,4,Friday,2,2024,0,0,1.0,1.137,15.3,1
SHP-010203,2024-02-16,2024-02-16 13:33:00,2024-02-17 08:23:52,R001,Johannesburg,Cape Town,1400,3,DRV-107,11,4.6,TRK-036,CUST-0148,WH002,Hazardous,4768.7,1234.64,18.85,18.85,0.0,0,13,4,Friday,2,2024,0,0,1.15,1.178,14.2,1
SHP-010204,2024-02-16,2024-02-16 14:50:00,2024-02-17 04:49:16,R008,Port Elizabeth,Johannesburg,1060,3,DRV-119,6,3.8,TRK-014,CUST-0117,WH003,Hazardous,3717.8,981.45,13.99,13.99,0.0,0,14,4,Friday,2,2024,0,0,1.0,1.076,12.8,1
SHP-010205,2024-02-16,2024-02-16 06:57:00,2024-02-16 16:01:44,R002,Johannesburg,Durban,560,2,DRV-001,4,3.1,TRK-038,CUST-0031,WH003,Hazardous,4789.2,515.35,9.08,9.08,0.0,0,6,4,Friday,2,2024,0,0,1.15,1.297,19.8,1
SHP-010206,2024-02-16,2024-02-16 07:02:00,2024-02-17 04:43:16,R008,Port Elizabeth,Johannesburg,1060,3,DRV-068,10,4.7,TRK-047,CUST-0184,WH001,Automotive Parts,4155.3,995.48,19.45,21.69,2.24,1,7,4,Friday,2,2024,0,0,1.35,1.496,16.0,0
SHP-010207,2024-02-16,2024-02-16 18:41:00,2024-02-17 05:30:51,R007,Durban,Johannesburg,560,2,DRV-110,5,3.8,TRK-018,CUST-0096,WH002,Textiles,1629.0,516.17,10.24,10.83,0.59,1,18,4,Friday,2,2024,0,0,1.15,1.463,10.8,0
SHP-010208,2024-02-16,2024-02-16 15:38:00,2024-02-17 12:48:04,R006,Cape Town,Johannesburg,1400,3,DRV-093,8,3.0,TRK-018,CUST-0131,WH001,Electronics,520.9,1213.96,21.17,21.17,0.0,0,15,4,Friday,2,2024,0,0,1.0,1.323,14.0,1
SHP-010209,2024-02-16,2024-02-16 13:35:00,2024-02-17 04:51:30,R008,Port Elizabeth,Johannesburg,1060,3,DRV-091,11,3.0,TRK-048,CUST-0195,WH002,Electronics,28000.0,984.8,15.28,15.28,0.0,0,13,4,Friday,2,2024,0,0,1.0,1.175,14.8,1
SHP-010210,2024-02-16,2024-02-16 07:21:00,2024-02-17 00:12:36,R009,Bloemfontein,Cape Town,1000,2,DRV-035,13,3.5,TRK-053,CUST-0069,WH001,Electronics,11765.1,866.58,16.86,16.86,0.0,0,7,4,Friday,2,2024,0,0,1.15,1.405,17.8,1
SHP-010211,2024-02-16,2024-02-16 09:04:00,2024-02-16 19:13:00,R002,Johannesburg,Durban,560,2,DRV-059,1,4.4,TRK-012,CUST-0122,WH001,Perishables,3484.1,542.1,10.15,10.15,0.0,0,9,4,Friday,2,2024,0,0,1.15,1.45,13.1,1
SHP-010212,2024-02-17,2024-02-17 19:45:00,2024-02-18 04:28:12,R004,Durban,Bloemfontein,620,3,DRV-073,20,3.6,TRK-036,CUST-0044,WH002,Electronics,919.7,566.16,8.72,8.72,0.0,0,19,5,Saturday,2,2024,0,1,1.15,1.09,14.8,1
SHP-010213,2024-02-17,2024-02-17 22:30:00,2024-02-18 03:42:00,R010,Johannesburg,Bloemfontein,400,1,DRV-077,8,4.8,TRK-059,CUST-0024,WH002,Textiles,5255.7,394.75,5.2,5.2,0.0,0,22,5,Saturday,2,2024,0,1,1.15,1.04,10.6,1
SHP-010214,2024-02-17,2024-02-17 07:36:00,2024-02-17 21:36:03,R008,Port Elizabeth,Johannesburg,1060,3,DRV-107,11,4.6,TRK-018,CUST-0003,WH003,Electronics,19501.6,969.31,14.0,14.0,0.0,0,7,5,Saturday,2,2024,0,1,1.0,1.077,10.9,1
SHP-010215,2024-02-17,2024-02-17 17:02:00,2024-02-17 23:50:14,R002,Johannesburg,Durban,560,2,DRV-061,18,4.5,TRK-041,CUST-0080,WH003,General Freight,28000.0,612.55,6.8,6.8,0.0,0,17,5,Saturday,2,2024,0,1,1.15,0.972,15.6,1
SHP-010216,2024-02-17,2024-02-17 13:38:00,2024-02-18 02:03:55,R009,Bloemfontein,Cape Town,1000,2,DRV-114,18,4.7,TRK-053,CUST-0048,WH001,Textiles,4787.4,914.84,12.43,12.43,0.0,0,13,5,Saturday,2,2024,0,1,1.15,1.036,21.8,1
SHP-010217,2024-02-17,2024-02-17 20:01:00,2024-02-18 03:31:14,R007,Durban,Johannesburg,560,2,DRV-019,18,3.2,TRK-023,CUST-0154,WH001,Textiles,500.0,456.74,7.5,7.5,0.0,0,20,5,Saturday,2,2024,0,1,1.15,1.072,12.9,1
SHP-010218,2024-02-17,2024-02-17 14:07:00,2024-02-17 23:14:33,R003,Cape Town,Port Elizabeth,770,2,DRV-031,9,4.4,TRK-036,CUST-0014,WH001,Automotive Parts,2921.2,617.63,9.13,9.13,0.0,0,14,5,Saturday,2,2024,0,1,1.0,1.014,13.3,1
SHP-010219,2024-02-17,2024-02-17 01:47:00,2024-02-17 09:13:27,R007,Durban,Johannesburg,560,2,DRV-080,18,4.5,TRK-053,CUST-0174,WH002,Automotive Parts,6446.9,468.04,7.44,7.44,0.0,0,1,5,Saturday,2,2024,0,1,1.15,1.063,13.2,1
SHP-010220,2024-02-17,2024-02-17 08:28:00,2024-02-17 16:45:16,R004,Durban,Bloemfontein,620,3,DRV-078,3,3.2,TRK-037,CUST-0200,WH003,Electronics,26402.2,663.76,8.29,8.29,0.0,0,8,5,Saturday,2,2024,0,1,1.15,1.036,15.7,1
SHP-010221,2024-02-18,2024-02-18 14:24:00,2024-02-19 03:06:03,R008,Port Elizabeth,Johannesburg,1060,3,DRV-011,1,4.5,TRK-034,CUST-0003,WH001,Hazardous,8784.9,1005.19,12.7,12.7,0.0,0,14,6,Sunday,2,2024,0,1,1.0,0.977,15.8,1
SHP-010222,2024-02-18,2024-02-18 15:02:00,2024-02-18 20:04:24,R010,Johannesburg,Bloemfontein,400,1,DRV-064,1,4.9,TRK-019,CUST-0047,WH003,Perishables,1047.2,311.65,5.04,5.04,0.0,0,15,6,Sunday,2,2024,0,1,1.15,1.008,14.8,1
SHP-010223,2024-02-18,2024-02-18 04:15:00,2024-02-18 11:52:26,R002,Johannesburg,Durban,560,2,DRV-015,11,3.2,TRK-058,CUST-0047,WH001,Perishables,500.0,570.49,7.22,7.62,0.4,1,4,6,Sunday,2,2024,0,1,1.15,1.032,18.2,0
SHP-010224,2024-02-18,2024-02-18 13:14:00,2024-02-18 20:05:10,R007,Durban,Johannesburg,560,2,DRV-018,2,4.5,TRK-039,CUST-0051,WH002,Electronics,4481.4,485.11,6.85,6.85,0.0,0,13,6,Sunday,2,2024,0,1,1.15,0.979,25.7,1
SHP-010225,2024-02-19,2024-02-19 12:57:00,2024-02-19 21:33:46,R003,Cape Town,Port Elizabeth,770,2,DRV-042,19,4.8,TRK-004,CUST-0130,WH002,Perishables,3021.1,676.51,8.61,8.61,0.0,0,12,0,Monday,2,2024,0,0,1.0,0.957,14.4,1
SHP-010226,2024-02-19,2024-02-19 18:40:00,2024-02-20 05:39:52,R004,Durban,Bloemfontein,620,3,DRV-023,12,4.2,TRK-009,CUST-0102,WH003,Electronics,1760.7,584.97,10.89,11.0,0.11,1,18,0,Monday,2,2024,0,0,1.15,1.361,16.5,0
SHP-010227,2024-02-19,2024-02-19 21:35:00,2024-02-20 09:30:40,R009,Bloemfontein,Cape Town,1000,2,DRV-069,17,4.2,TRK-033,CUST-0094,WH001,Electronics,10419.0,901.88,11.93,11.93,0.0,0,21,0,Monday,2,2024,0,0,1.15,0.994,22.2,1
SHP-010228,2024-02-19,2024-02-19 16:16:00,2024-02-20 15:11:30,R007,Durban,Johannesburg,560,2,DRV-012,6,4.4,TRK-028,CUST-0111,WH002,Perishables,3413.8,559.17,9.91,22.93,13.02,1,16,0,Monday,2,2024,0,0,1.15,1.415,18.7,0
SHP-010229,2024-02-19,2024-02-19 07:07:00,2024-02-19 18:07:57,R004,Durban,Bloemfontein,620,3,DRV-033,6,4.1,TRK-006,CUST-0072,WH001,Electronics,1661.5,619.8,11.02,11.02,0.0,0,7,0,Monday,2,2024,0,0,1.15,1.377,15.1,1
SHP-010230,2024-02-19,2024-02-19 07:13:00,2024-02-19 17:44:12,R004,Durban,Bloemfontein,620,3,DRV-076,10,3.5,TRK-011,CUST-0169,WH001,Textiles,28000.0,655.17,10.52,10.52,0.0,0,7,0,Monday,2,2024,0,0,1.5,1.315,11.2,1
SHP-010231,2024-02-19,2024-02-19 07:53:00,2024-02-19 21:38:14,R004,Durban,Bloemfontein,620,3,DRV-041,7,4.8,TRK-016,CUST-0191,WH003,Textiles,1012.4,615.3,10.58,13.75,3.17,1,7,0,Monday,2,2024,0,0,1.15,1.323,13.7,0
SHP-010232,2024-02-19,2024-02-19 07:39:00,2024-02-20 01:51:00,R008,Port Elizabeth,Johannesburg,1060,3,DRV-059,1,4.4,TRK-023,CUST-0075,WH002,Hazardous,2302.5,876.0,18.2,18.2,0.0,0,7,0,Monday,2,2024,0,0,1.0,1.4,17.4,1
SHP-010233,2024-02-19,2024-02-19 15:22:00,2024-02-20 10:10:00,R006,Cape Town,Johannesburg,1400,3,DRV-027,4,3.8,TRK-032,CUST-0163,WH002,General Freight,8033.6,1174.09,18.8,18.8,0.0,0,15,0,Monday,2,2024,0,0,1.0,1.175,18.7,1
SHP-010234,2024-02-19,2024-02-19 08:47:00,2024-02-20 04:26:18,R005,Johannesburg,Port Elizabeth,1060,3,DRV-005,14,3.1,TRK-036,CUST-0062,WH002,Hazardous,1308.1,915.49,18.14,19.66,1.52,1,8,0,Monday,2,2024,0,0,1.15,1.395,23.8,0
SHP-010235,2024-02-19,2024-02-19 12:29:00,2024-02-19 20:17:00,R010,Johannesburg,Bloemfontein,400,1,DRV-125,2,4.2,TRK-027,CUST-0117,WH002,Hazardous,28000.0,502.78,5.2,7.8,2.6,1,12,0,Monday,2,2024,0,0,1.15,1.04,12.0,0
SHP-010236,2024-02-19,2024-02-19 10:13:00,2024-02-19 21:17:12,R003,Cape Town,Port Elizabeth,770,2,DRV-096,3,4.0,TRK-046,CUST-0200,WH002,General Freight,13942.7,722.69,11.07,11.07,0.0,0,10,0,Monday,2,2024,0,0,1.0,1.23,12.0,1
SHP-010237,2024-02-19,2024-02-19 15:31:00,2024-02-20 06:04:36,R005,Johannesburg,Port Elizabeth,1060,3,DRV-041,7,4.8,TRK-017,CUST-0039,WH001,General Freight,1428.7,890.58,14.56,14.56,0.0,0,15,0,Monday,2,2024,0,0,1.15,1.12,18.9,1
SHP-010238,2024-02-19,2024-02-19 10:20:00,2024-02-19 18:18:22,R002,Johannesburg,Durban,560,2,DRV-082,18,3.3,TRK-025,CUST-0051,WH003,Perishables,4633.3,487.23,7.97,7.97,0.0,0,10,0,Monday,2,2024,0,0,1.15,1.139,19.1,1
SHP-010239,2024-02-19,2024-02-19 16:34:00,2024-02-20 15:01:36,R001,Johannesburg,Cape Town,1400,3,DRV-035,13,3.5,TRK-019,CUST-0053,WH002,General Freight,6423.0,1255.37,21.84,22.46,0.62,1,16,0,Monday,2,2024,0,0,1.15,1.365,12.1,0
SHP-010240,2024-02-19,2024-02-19 09:10:00,2024-02-20 01:49:10,R002,Johannesburg,Durban,560,2,DRV-102,4,4.3,TRK-012,CUST-0096,WH001,General Freight,9522.3,500.0,10.14,16.65,6.51,1,9,0,Monday,2,2024,0,0,1.15,1.449,18.4,0
SHP-010241,2024-02-19,2024-02-19 17:43:00,2024-02-20 12:06:16,R005,Johannesburg,Port Elizabeth,1060,3,DRV-001,4,3.1,TRK-054,CUST-0043,WH001,Perishables,3566.5,949.36,17.89,18.39,0.5,1,17,0,Monday,2,2024,0,0,1.15,1.376,11.2,0
SHP-010242,2024-02-19,2024-02-19 13:07:00,2024-02-19 20:13:18,R002,Johannesburg,Durban,560,2,DRV-093,8,3.0,TRK-010,CUST-0009,WH001,General Freight,12642.9,570.54,7.1,7.1,0.0,0,13,0,Monday,2,2024,0,0,1.15,1.015,10.9,1
SHP-010243,2024-02-19,2024-02-19 08:17:00,2024-02-20 06:18:55,R006,Cape Town,Johannesburg,1400,3,DRV-068,10,4.7,TRK-053,CUST-0098,WH003,FMCG,2841.2,1238.48,22.03,22.03,0.0,0,8,0,Monday,2,2024,0,0,1.0,1.377,14.3,1
SHP-010244,2024-02-19,2024-02-19 14:29:00,2024-02-20 04:55:24,R008,Port Elizabeth,Johannesburg,1060,3,DRV-032,3,4.2,TRK-012,CUST-0123,WH002,Textiles,2331.7,921.81,12.48,14.44,1.96,1,14,0,Monday,2,2024,0,0,1.0,0.96,17.4,0
SHP-010245,2024-02-19,2024-02-19 13:48:00,2024-02-20 01:19:55,R009,Bloemfontein,Cape Town,1000,2,DRV-129,17,3.3,TRK-022,CUST-0051,WH002,Electronics,3683.0,857.71,11.53,11.53,0.0,0,13,0,Monday,2,2024,0,0,1.15,0.961,15.4,1
SHP-010246,2024-02-19,2024-02-19 11:13:00,2024-02-19 18:54:34,R007,Durban,Johannesburg,560,2,DRV-040,13,3.5,TRK-012,CUST-0012,WH003,Electronics,3478.4,484.33,7.69,7.69,0.0,0,11,0,Monday,2,2024,0,0,1.15,1.099,18.7,1
SHP-010247,2024-02-20,2024-02-20 18:11:00,2024-02-21 06:26:28,R003,Cape Town,Port Elizabeth,770,2,DRV-007,17,4.2,TRK-038,CUST-0148,WH003,Textiles,5885.6,697.39,12.26,12.26,0.0,0,18,1,Tuesday,2,2024,0,0,1.0,1.362,19.7,1
SHP-010248,2024-02-20,2024-02-20 15:06:00,2024-02-21 05:27:54,R008,Port Elizabeth,Johannesburg,1060,3,DRV-071,6,4.1,TRK-026,CUST-0120,WH002,Automotive Parts,26104.2,952.98,14.37,14.37,0.0,0,15,1,Tuesday,2,2024,0,0,1.0,1.105,13.6,1
SHP-010249,2024-02-20,2024-02-20 06:14:00,2024-02-20 22:13:24,R005,Johannesburg,Port Elizabeth,1060,3,DRV-025,8,4.5,TRK-002,CUST-0148,WH001,General Freight,24343.3,1025.63,15.99,15.99,0.0,0,6,1,Tuesday,2,2024,0,0,1.15,1.23,12.6,1
SHP-010250,2024-02-20,2024-02-20 08:51:00,2024-02-21 07:52:26,R001,Johannesburg,Cape Town,1400,3,DRV-087,13,5.0,TRK-046,CUST-0116,WH003,Automotive Parts,6764.0,1165.99,23.02,23.02,0.0,0,8,1,Tuesday,2,2024,0,0,1.15,1.439,10.9,1
SHP-010251,2024-02-20,2024-02-20 09:34:00,2024-02-21 02:35:01,R008,Port Elizabeth,Johannesburg,1060,3,DRV-078,3,3.2,TRK-043,CUST-0002,WH003,Automotive Parts,10019.3,1007.13,17.02,17.02,0.0,0,9,1,Tuesday,2,2024,0,0,1.0,1.309,15.2,1
SHP-010252,2024-02-20,2024-02-20 08:03:00,2024-02-21 04:57:43,R006,Cape Town,Johannesburg,1400,3,DRV-005,14,3.1,TRK-036,CUST-0144,WH003,FMCG,9109.2,1231.6,20.91,20.91,0.0,0,8,1,Tuesday,2,2024,0,0,1.0,1.307,8.6,1
SHP-010253,2024-02-20,2024-02-20 12:13:00,2024-02-20 19:23:04,R007,Durban,Johannesburg,560,2,DRV-128,19,4.0,TRK-035,CUST-0177,WH002,Perishables,500.0,516.04,7.17,7.17,0.0,0,12,1,Tuesday,2,2024,0,0,1.15,1.024,9.5,1
SHP-010254,2024-02-20,2024-02-20 10:36:00,2024-02-20 18:33:57,R002,Johannesburg,Durban,560,2,DRV-114,18,4.7,TRK-057,CUST-0195,WH002,Hazardous,8945.8,598.11,7.97,7.97,0.0,0,10,1,Tuesday,2,2024,0,0,1.15,1.138,16.7,1
SHP-010255,2024-02-20,2024-02-20 18:23:00,2024-02-21 13:09:08,R005,Johannesburg,Port Elizabeth,1060,3,DRV-059,1,4.4,TRK-014,CUST-0120,WH001,Hazardous,15372.5,918.31,17.2,18.77,1.57,1,18,1,Tuesday,2,2024,0,0,1.15,1.323,15.3,0
SHP-010256,2024-02-20,2024-02-20 18:24:00,2024-02-21 11:35:09,R005,Johannesburg,Port Elizabeth,1060,3,DRV-118,13,4.8,TRK-034,CUST-0114,WH003,Hazardous,3042.8,951.54,17.19,17.19,0.0,0,18,1,Tuesday,2,2024,0,0,1.15,1.322,18.3,1
SHP-010257,2024-02-20,2024-02-20 09:34:00,2024-02-20 21:53:15,R003,Cape Town,Port Elizabeth,770,2,DRV-071,6,4.1,TRK-032,CUST-0078,WH003,Textiles,2814.8,641.94,12.32,12.32,0.0,0,9,1,Tuesday,2,2024,0,0,1.0,1.369,20.3,1
SHP-010258,2024-02-20,2024-02-20 16:19:00,2024-02-21 15:15:38,R001,Johannesburg,Cape Town,1400,3,DRV-029,12,3.3,TRK-011,CUST-0058,WH001,Hazardous,5616.5,1208.7,22.94,22.94,0.0,0,16,1,Tuesday,2,2024,0,0,1.15,1.434,18.9,1
SHP-010259,2024-02-21,2024-02-21 13:14:00,2024-02-22 00:01:42,R007,Durban,Johannesburg,560,2,DRV-078,3,3.2,TRK-027,CUST-0152,WH002,Hazardous,5962.9,580.34,7.17,10.79,3.62,1,13,2,Wednesday,2,2024,0,0,1.15,1.025,11.0,0
SHP-010260,2024-02-21,2024-02-21 13:05:00,2024-02-21 20:10:02,R002,Johannesburg,Durban,560,2,DRV-107,11,4.6,TRK-039,CUST-0025,WH002,Perishables,28000.0,523.39,7.08,7.08,0.0,0,13,2,Wednesday,2,2024,0,0,1.15,1.012,18.0,1
SHP-010261,2024-02-21,2024-02-21 05:33:00,2024-02-21 18:36:07,R005,Johannesburg,Port Elizabeth,1060,3,DRV-117,16,4.0,TRK-059,CUST-0010,WH001,Electronics,9084.7,1010.92,13.05,13.05,0.0,0,5,2,Wednesday,2,2024,0,0,1.15,1.004,15.0,1
SHP-010262,2024-02-21,2024-02-21 11:39:00,2024-02-22 00:23:24,R008,Port Elizabeth,Johannesburg,1060,3,DRV-070,5,3.7,TRK-013,CUST-0197,WH003,Hazardous,2224.1,895.06,12.74,12.74,0.0,0,11,2,Wednesday,2,2024,0,0,1.0,0.98,16.7,1
SHP-010263,2024-02-21,2024-02-21 15:11:00,2024-02-22 06:27:30,R005,Johannesburg,Port Elizabeth,1060,3,DRV-017,12,4.2,TRK-055,CUST-0103,WH002,Perishables,4536.7,951.61,15.28,15.28,0.0,0,15,2,Wednesday,2,2024,0,0,1.15,1.175,14.2,1
SHP-010264,2024-02-21,2024-02-21 07:32:00,2024-02-21 20:46:24,R002,Johannesburg,Durban,560,2,DRV-028,15,4.3,TRK-041,CUST-0102,WH002,Textiles,7715.1,551.76,10.08,13.24,3.16,1,7,2,Wednesday,2,2024,0,0,1.15,1.44,15.8,0
SHP-010265,2024-02-21,2024-02-21 14:40:00,2024-02-21 21:31:36,R002,Johannesburg,Durban,560,2,DRV-113,18,3.2,TRK-041,CUST-0071,WH001,General Freight,500.0,447.11,6.86,6.86,0.0,0,14,2,Wednesday,2,2024,0,0,1.15,0.98,14.2,1
